id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
4122,spear,,lança,C1,noun,,,"The archaeologist discovered an ancient spear buried deep within the ruins, shedding light on the civilization's hunting practices.","O arqueólogo descobriu uma lança antiga enterrada profundamente nas ruínas, lançando luz sobre as práticas de caça da civilização.",
4153,spoken,,particípio passado de speak,C1,verb,,,The nuances of the spoken language often reveal much about the speaker's cultural background.,As nuances da linguagem falada frequentemente revelam muito sobre o contexto cultural do falante.,
4203,statue,,estátua,C1,noun,,,"The statue in the park, crafted from marble, serves as a poignant reminder of the city's rich cultural heritage.","A estátua no parque, esculpida em mármore, serve como um lembrete tocante do rico patrimônio cultural da cidade.",
4124,specially,,especialmente,C1,adverb,,,She prepared the meal specially for the guests who had dietary restrictions.,Ela preparou a refeição especialmente para os convidados que tinham restrições alimentares.,
4154,sponge,,esponja,C1,noun,,,"After the cooking class, I used a damp sponge to clean the counter and remove any residue from the ingredients we had prepared.","Após a aula de culinária, usei uma esponja úmida para limpar a bancada e remover qualquer resíduo dos ingredientes que havíamos preparado.",
4204,status,,"status, situação",C1,noun,,,Her status in the company has improved significantly since she took on the leadership role in the recent project.,O status dela na empresa melhorou significativamente desde que assumiu o papel de liderança no projeto recente.,
4125,specialist,,especialista,C1,noun,,,The company hired a marketing specialist to develop a strategy that would effectively reach their target audience.,A empresa contratou um especialista em marketing para desenvolver uma estratégia que alcançasse efetivamente seu público-alvo.,
4155,sponsor,,patrocinador,C1,noun,,,The local art festival was made possible thanks to a generous sponsor who believed in promoting cultural initiatives in the community.,O festival de arte local foi viabilizado graças a um patrocinador generoso que acreditou na promoção de iniciativas culturais na comunidade.,
4207,steak,,"bife, filé",C1,noun,,,"After a long week at work, I decided to treat myself to a perfectly grilled steak at my favorite restaurant.","Depois de uma longa semana de trabalho, decidi me presentear com um bife perfeitamente grelhado no meu restaurante favorito.",
4130,speck,,"mancha, pequena pinta",C1,noun,,,"Despite the meticulous cleaning, a tiny speck of dust remained on the polished surface of the table.","Apesar da limpeza meticulosa, uma pequena partícula de poeira permaneceu na superfície polida da mesa.",
4159,spot,,"lugar, local",C1,noun,,,"After searching for hours, we finally found the perfect spot for our picnic by the serene lake.","Depois de horas de busca, finalmente encontramos o lugar perfeito para o nosso piquenique à beira do sereno lago.",
4219,stepfather,,padrasto,C1,noun,,,"Despite the initial challenges of blending their families, she gradually developed a close bond with her stepfather, appreciating his support and guidance.","Apesar dos desafios iniciais de unir suas famílias, ela gradualmente desenvolveu um vínculo próximo com seu padrasto, valorizando seu apoio e orientação.",
4139,spicy,,"apimentado, picante",C1,adjective,,,The chef's signature dish was so spicy that it left a lingering warmth on the palate long after the last bite.,O prato assinatura do chef era tão apimentado que deixou uma sensação de calor persistente no paladar muito tempo após a última mordida.,
4162,sprang,,passado de spring,C1,verb,,,"As soon as the sun rose, the children sprang from their beds, eager to embrace the day’s adventures.","Assim que o sol nasceu, as crianças saltaram de suas camas, ansiosas para abraçar as aventuras do dia.",
4220,stepmother,,madrasta,C1,noun,,,"Despite their initial differences, he gradually developed a close bond with his stepmother, who always treated him as her own child.","Apesar das diferenças iniciais, ele gradualmente desenvolveu um vínculo próximo com sua madrasta, que sempre o tratou como seu próprio filho.",
4140,spider,,aranha,C1,noun,,,"As she carefully examined the intricate web, she marveled at how the spider had woven such a complex structure in the corner of her garden.","Enquanto examinava cuidadosamente a intrincada teia, ela se maravilhava com a habilidade da aranha em tecer uma estrutura tão complexa no canto de seu jardim.",
4168,sprung,,particípio passado de spring,C1,verb,,,"The flowers have sprung to life after the long winter, painting the garden with vibrant colors.","As flores ganharam vida após o longo inverno, pintando o jardim com cores vibrantes.",
4223,stepson,,enteado,C1,noun,,,"Despite the challenges of blending families, she has grown to love her stepson as if he were her own child.","Apesar dos desafios de unir famílias, ela aprendeu a amar seu enteado como se fosse seu próprio filho.",
4145,spit,,cuspir,C1,noun,,,"He couldn't help but notice the spit on the sidewalk, a reminder of the city's less glamorous side.","Ele não pôde deixar de notar a saliva na calçada, um lembrete do lado menos glamouroso da cidade.",
4171,squad,,esquadrão,C1,noun,,,"The elite squad of firefighters quickly responded to the emergency call, demonstrating their exceptional training and teamwork.","A equipe de elite dos bombeiros respondeu rapidamente à chamada de emergência, demonstrando seu treinamento excepcional e trabalho em equipe.",
4227,sticky,,"pegajoso, grudento",C1,noun,,,"After the rain, the ground was so sticky that it was difficult to walk without getting my shoes covered in mud.","Depois da chuva, o chão estava tão pegajoso que era difícil andar sem cobrir meus sapatos de lama.",
4146,spite,,"despeito, rancor",C1,noun,,,She decided to attend the party in spite of her lingering resentment towards her former colleague.,Ela decidiu ir à festa apesar do ressentimento persistente em relação ao seu ex-colega.,
4182,stake,,"estaca, poste",C1,noun,,,The carpenter used a wooden stake to secure the foundation of the new gazebo he was building in the backyard.,O carpinteiro usou uma estaca de madeira para fixar a fundação do novo gazebo que estava construindo no quintal.,
4228,stiff,,"duro, rígido, inflexível",C1,noun,,,"After sitting in the same position for hours, I felt a stiff pain in my back that made it difficult to stand up.","Depois de ficar sentado na mesma posição por horas, senti uma dor rígida nas costas que dificultou levantar-me.",
4153,spoken,,particípio passado de speak,C1,verb,,,The nuances of the spoken language often reveal cultural subtleties that are missed in written form.,As nuances da língua falada frequentemente revelam sutilezas culturais que são perdidas na forma escrita.,
4191,star,,estrela,C1,noun,,,"As we lay on the grass, we gazed up at the night sky, marveling at the brilliance of each star twinkling above us.","Enquanto nos deitávamos na grama, olhávamos para o céu noturno, admirando o brilho de cada estrela que cintilava acima de nós.",
4233,stock,,"estoque; estocar, armazenar; ação [finanças]",C1,noun,,,The company decided to increase its stock of essential supplies in anticipation of a surge in demand during the holiday season.,A empresa decidiu aumentar seu estoque de suprimentos essenciais em antecipação a um aumento na demanda durante a temporada de festas.,
4202,statistics,,estatística,C1,noun,,,The statistics presented in the report reveal significant trends in consumer behavior over the past decade.,As estatísticas apresentadas no relatório revelam tendências significativas no comportamento do consumidor na última década.,
4235,stocking,,meia fina feminina,C1,noun,,,She carefully selected a delicate black stocking to complement her evening dress for the gala.,Ela selecionou cuidadosamente uma meia-calça preta delicada para complementar seu vestido de gala.,
4154,sponge,,esponja,C1,noun,,,"After a long day of cleaning, I realized that the only tool I needed to tackle the stubborn stains was a simple kitchen sponge.","Depois de um longo dia de limpeza, percebi que a única ferramenta que precisava para enfrentar as manchas teimosas era uma simples esponja de cozinha.",
4236,stole,,passado de steal,C1,verb,,,"She realized that someone stole her ideas during the meeting, and she felt betrayed by her colleague.",Ela percebeu que alguém roubou suas ideias durante a reunião e se sentiu traída por seu colega.,
4203,statue,,estátua,C1,noun,,,"The intricate details of the statue captured the essence of the artist's vision, leaving visitors in awe of its craftsmanship.","Os detalhes intrincados da estátua capturaram a essência da visão do artista, deixando os visitantes maravilhados com sua habilidade artesanal.",
4155,sponsor,,patrocinador,C1,noun,,,The local charity event was made possible thanks to the generous contributions of a prominent sponsor who believed in its cause.,O evento beneficente local foi viabilizado graças às generosas contribuições de um patrocinador proeminente que acreditou em sua causa.,
4204,status,,"status, situação",C1,noun,,,Her social media status reflects her current feelings about the situation at work.,O status dela nas redes sociais reflete seus sentimentos atuais sobre a situação no trabalho.,
4159,spot,,"lugar, local",C1,noun,,,"After hours of searching, we finally found the perfect spot to set up our picnic by the lake.","Depois de horas de busca, finalmente encontramos o lugar perfeito para montar nosso piquenique à beira do lago.",
