id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
5320,anaphylactic,,anafilático,B2,adjective,Pertaining to anaphylaxis.,Relativo à anafilaxia.,"Her daughter's severe reaction to peanuts was diagnosed as anaphylactic, requiring her to carry an EpiPen at all times.",A reação severa da filha às amendoins foi diagnosticada como anafilético e precisava carregar uma EpiPen em todos os momentos.,"pack:inedita-20251231,needs_enrichment"
5321,anointment,,Unção,B2,,,,"The museum exhibit showcased a centuries-old relic, carefully preserved after its anointment as a national treasure.","O museu exibiu um réplica de séculos, cuidadosamente preservada após sua anulação como tesouro nacional.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5322,antalgic,,antálgico,B2,,,,The doctor prescribed an antalgic medication to help manage the patient's chronic pain.,O médico prescreveu um medicamento antalgico para ajudar a gerenciar o doleiro crônico do paciente.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5323,anthroposcopy,,antroposcopia,B2,,,,Anthroposcopy is a valuable tool for cultural anthropologists to better understand the nuances of human behavior in different societies.,Antropologia é uma ferramenta valiosa para os antropólogos culturais para melhor entender as nuances do comportamento humano em diferentes sociedades.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5324,anchored,,Ancorado,B2,verb,"To connect an object, especially a ship or a boat, to a fixed point.","Conectar um objeto, especialmente um navio ou um barco, a um ponto fixo.",Our ship (or the captain) anchored in the stream.,Nosso navio (ou o capitão) ancorou no rio.,"pack:inedita-20251231,needs_enrichment"
5325,annexed,ˈænɛkst,ANEXOS,B2,verb,"To add something to another thing, especially territory; to incorporate.","Adicionar algo a outra coisa, especialmente território; incorporar.",The ancient city of Petra was annexed by Rome.,A antiga cidade de Petra foi anexada por Roma.,pack:inedita-20251231
5326,antithetically,,antiteticamente,B2,,,,The politician's opposition to her own party's policies was moving antithetically as she continued to be re-elected year after year.,A oposição do político à sua própria partido's políticas estava se movendo de forma antitética à medida que continuava sendo reeleita ano após ano.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5327,applying,əˈplaɪ.ɪŋ,"aplicando, candidatando",B2,verb,To lay or place; to put (one thing to another),Colocar ou pôr; colocar (uma coisa em relação a outra),to apply cream to a rash,aplicar creme em uma erupção cutânea,pack:inedita-20251231
5328,approbatory,,aprovatório,B2,,,,The new company policy has been met with an approbatory reaction from some of our colleagues who are concerned about the changes.,A nova política da empresa foi recebida com uma reação de aprovação por parte de alguns colegas que estão preocupados com os mudanças.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5329,antevert,,anteverter,B2,,,,"I couldn't find any example of the word ""antevert"" in English, so I was unable to create a sentence using this exact word.","Não consegui encontrar nenhum exemplo da palavra ""antevert"" em inglês, então não consegui criar uma sentença usando essa palavra exatamente como é.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5330,approached,əˈpɹəʊtʃt,abordado,B2,verb,"To come or go near, in place or time; to draw nigh; to advance nearer.","Chegar ou ir perto, em lugar ou tempo; aproximar-se; avançar mais perto.",as he approaches to the character of the ablest statesman.,à medida que se aproxima do caráter do mais capaz estadista.,pack:inedita-20251231
5331,approaches,,abordagens.,B2,noun,The act of drawing near; a coming or advancing near.,O ato de se aproximar; uma vinda ou avanço próximo.,as he approaches to the character of the ablest statesman.,à medida que se aproxima do caráter do mais capaz estadista.,"pack:inedita-20251231,needs_enrichment"
5332,appealed,əˈpiːld,APELADO :,B2,verb,"To call upon another to decide a question controverted, to corroborate a statement, to vindicate one's rights, etc.","Chamar outra pessoa para decidir uma questão controversa, corroborar uma declaração, vindicar os próprios direitos, etc.",I appeal to all of you to help the orphans.,Eu apelo a todos vocês para ajudarem os órfãos.,pack:inedita-20251231
5333,appreciating,,COMPREENDE-SE:,B2,verb,To be grateful or thankful for.,Ser grato ou agradecido por.,I appreciate your efforts,Agradeço seus esforços.,"pack:inedita-20251231,needs_enrichment"
5334,analogic,,analógico,B2,,,,The engineer's design approach was analogic to how machines have been designed for centuries.,A abordagem de design do engenheiro era análoga à como as máquinas foram projetadas por séculos.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5335,antagonized,,antagonizado,B2,verb,To work against; to oppose (especially to incite reaction),Trabalhar contra; opor-se (especialmente para incitar reação),The other children constantly antagonized Joe to the point of tears.,As outras crianças constantemente provocavam Joe a ponto de ele chorar.,"pack:inedita-20251231,needs_enrichment"
5336,anthropomancy,,antropomancia,B2,,,,The fortune teller's practice of reading tea leaves and interpreting omens was also a form of anthropomancy used by some spiritual seekers to gain insight into their lives.,A prática do leitor de cartas de vender teias era também uma forma de antropomancia utilizada por alguns buscadores espirituais para ganhar visão em suas vidas.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5337,appears,əˈpiːɹz,aparece.,B2,verb,To come or be in sight; to be in view; to become visible.,Aparecer; estar à vista; tornar-se visível.,A great writer appeared at that time.,Um grande escritor apareceu naquela época.,pack:inedita-20251231
5338,appended,,Anexado,B2,verb,"To hang or attach to, as by a string, so that the thing is suspended","Pendurar ou fixar a algo, como por uma corda, de modo que a coisa fique suspensa.",An inscription was appended to the column.,Uma inscrição foi adicionada à coluna.,"pack:inedita-20251231,needs_enrichment"
5339,apprised,,informado,B2,verb,"To notify, or to make aware; to inform.","Notificar, ou tornar ciente; informar.",The boss informed the employee that she had been apprised of the changes to her job responsibilities.,O chefe informou ao empregado que ela havia sido informada das alterações nos seus deveres trabalhos.,"pack:inedita-20251231,needs_enrichment"
5340,anathematized,,anatematizado,B2,verb,"To cause to be, or to declare as, an anathema or evil.","Causar ser, ou declarar como, um anátema ou mal.",,,"pack:inedita-20251231,needs_enrichment"
5341,androcentric,,androcêntrico,B2,adjective,"Of, pertaining to or exhibiting androcentrism; focused on males.","De, relacionado a ou exibindo androcentrismo; focado em homens.",The artist's androcentric representation of women in her work has been criticized by many feminist scholars.,A representação androcêntrica do artista sobre mulheres na sua obra foi criticada por muitos estudiosos feministas.,"pack:inedita-20251231,needs_enrichment"
5342,anthropophuism,,antropofuismo,B2,,,,The professor's lecture on anthropophuism was particularly engaging as he explored its roots in ancient cultures and traditions.,"A aula do professor sobre antropofilismo foi particularmente envolvente, pois ele explorava suas raízes em civilizações e tradições antigas.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5343,annihilationist,,aniquilacionista,B2,,,,The environmental group's extreme views made some critics label them an annihilationist organization.,Algumas críticas veiram os grupos ambientalistas como uma organização aniquilacionista extremista.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5344,anthracomancy,,antracomancia,B2,,,,Anthracomancy is an old-fashioned term that was sometimes used to describe a person's supposed ability to predict their own future by burning coal or other materials in their home and interpreting the resulting patterns.,"O antropomorfismo é uma prática antiguida que envolve queimar carvão ou outros materiais em casa, interpretando padrões no resultado.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5345,appeased,,da diferença,B2,verb,To make quiet; to calm; to reduce to a state of peace; to dispel (anger or hatred).,Acalmar; tranquilizar; reduzir a um estado de paz; dissipar (raiva ou ódio).,to appease the tumult of the ocean,para apaziguar o tumulto do oceano,"pack:inedita-20251231,needs_enrichment"
5346,appertinent,,appertinente,B2,,,,The company is looking for someone with appertinent experience in digital marketing to lead their new social media campaign.,A empresa está procurando alguém com experiência apropriada em marketing digital para liderar sua nova campanha de mídia social.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5347,anteport,,anteporto,B2,,,,"I couldn't find any information on the word ""anteport"". It's possible that it's a misspelling or a non-standard term. If you meant to type ""antepuesto"", I can try to provide an example sentence for you.","Não encontrei informações sobre a palavra ""anteport"". Pode ser uma ortografia incorreta ou termo não padrão. Se você quis dizer ""antepuesto"", posso fornecer um exemplo de frase para você.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5348,antichamber,,anticâmara,B2,,,,The old mansion had a mysterious antichamber behind the secret door that led to nowhere.,A antecâmara velha tinha um quarto secreto traseiro que dava para nada.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5349,antipathist,,antipatista,B2,,,,"The new coworker was an antipathist, making it difficult to collaborate with her on projects.","O novo colega de trabalho era um antipatista, tornando difícil colaborar com ela em projetos.","pack:inedita-20251231,dict_en_404,needs_enrichment"
5350,anaesthetization,,anestesia,B2,,,,The hospital's anaesthetization team worked carefully to ensure a smooth procedure for the patient undergoing surgery.,O time de anestesia do hospital trabalhou com cuidado para garantir uma procedência suave para o paciente que estava sendo submetido à cirurgia.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5351,annihilatory,,aniquilador,B2,,,,The politician's annihilatory policies towards the environment had a devastating impact on the local ecosystem.,As políticas do político em relação ao meio ambiente tiveram um impacto devastador no ecossistema local.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
5352,anthropopathic,,antropopata,B2,,,,The artist's anthropopathic portrayal of a tree as a weeping woman added an eerie depth to her sculpture.,A representação antropomórfica do artista de uma árvore como uma mulher chorando adicionou profundidade assustadora à sua escultura.,"pack:inedita-20251231,dict_en_404,needs_enrichment"
